"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"1",20.7834393871017,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",20.7834393871017,4.44538418995216,NA,NA,NA,NA,NA,NA,NA,NA
"3",20.7834393871017,54.8294235612266,NA,NA,NA,NA,NA,NA,NA,NA
"4",20.7834393871017,54.8294235612266,95.9216135405004,NA,NA,NA,NA,NA,NA,NA
"5",20.7834393871017,54.8294235612266,27.4160729618743,NA,NA,NA,NA,NA,NA,NA
"6",20.7834393871017,54.8294235612266,27.4160729618743,80.0656143850647,NA,NA,NA,NA,NA,NA
"7",20.7834393871017,54.8294235612266,27.4160729618743,14.7816182021052,NA,NA,NA,NA,NA,NA
"8",20.7834393871017,54.8294235612266,27.4160729618743,58.8066743458621,NA,NA,NA,NA,NA,NA
"9",20.7834393871017,54.8294235612266,27.4160729618743,50.2354282056913,NA,NA,NA,NA,NA,NA
"10",20.7834393871017,54.8294235612266,27.4160729618743,98.4814679184929,NA,NA,NA,NA,NA,NA
"11",20.7834393871017,54.8294235612266,27.4160729618743,31.9384981556796,NA,NA,NA,NA,NA,NA
"12",20.7834393871017,54.8294235612266,27.4160729618743,62.3581372383051,NA,NA,NA,NA,NA,NA
"13",20.7834393871017,54.8294235612266,27.4160729618743,71.9882985316217,NA,NA,NA,NA,NA,NA
"14",20.7834393871017,54.8294235612266,27.4160729618743,59.7039119065739,NA,NA,NA,NA,NA,NA
"15",20.7834393871017,54.8294235612266,27.4160729618743,48.4222949743271,NA,NA,NA,NA,NA,NA
"16",20.7834393871017,54.8294235612266,27.4160729618743,87.9273215690628,NA,NA,NA,NA,NA,NA
"17",20.7834393871017,54.8294235612266,27.4160729618743,67.3624915406108,NA,NA,NA,NA,NA,NA
"18",20.7834393871017,54.8294235612266,27.4160729618743,75.4015700812452,NA,NA,NA,NA,NA,NA
"19",20.7834393871017,54.8294235612266,27.4160729618743,3.25953682744876,NA,NA,NA,NA,NA,NA
"20",20.7834393871017,54.8294235612266,27.4160729618743,2.51297072507441,NA,NA,NA,NA,NA,NA
"21",20.7834393871017,54.8294235612266,27.4160729618743,62.7284730453975,NA,NA,NA,NA,NA,NA
"22",20.7834393871017,54.8294235612266,27.4160729618743,59.8197413729504,NA,NA,NA,NA,NA,NA
